EXECUTION DE FLOYD-WARSHALL
================================================================================


L_0 (Initialisation)
================================================================================
  K |      0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29
 22  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      3      ∞      ∞      ∞      ∞      ∞      ∞
 23  |      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      2      ∞      ∞      ∞      ∞      ∞
 24  |      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞
 25  |      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞
 26  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      3      ∞      ∞
 27  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      2      ∞
 28  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      3
 29  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0
================================================================================


P_0 (Initialisation des chemins)
================================================================================
  K |     0     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 0  |     -     0     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 1  |     1     -     1     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     1     -     -     -     -     -     -
 2  |     -     2     -     2     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 3  |     -     -     3     -     3     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 4  |     -     -     -     4     -     4     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 5  |     -     -     -     -     5     -     5     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     5     -     -     -     -     -
 6  |     -     -     -     -     -     6     -     6     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     6     -     -     -     -
 7  |     -     -     -     -     -     -     7     -     7     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 8  |     -     -     -     -     -     -     -     8     -     8     -     -     -     -     -     -     -     8     -     -     -     -     -     -     -     -     8     -     -     -
 9  |     -     -     -     -     -     -     -     -     9     -     9     -     -     -     -     -     -     9     -     -     -     -     -     -     -     -     -     -     -     -
 10  |     -     -     -     -     -     -     -     -     -    10     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    10     -     -
 11  |     -     -     -     -     -     -     -     -     -     -     -     -    11     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 12  |     -     -     -     -     -     -     -     -     -     -     -    12     -    12     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 13  |     -     -     -     -     -     -     -     -     -     -     -     -    13     -    13     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 14  |     -     -     -     -     -     -     -     -     -     -     -     -     -    14     -    14     -     -     -     -     -     -     -    14     -     -     -     -     -     -
 15  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -    15     -    15     -     -     -     -     -     -     -     -     -     -     -     -     -
 16  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    16     -    16     -     -     -     -     -     -     -     -     -     -     -     -
 17  |     -     -     -     -     -     -     -     -    17    17     -     -     -     -     -     -    17     -    17     -     -     -     -     -     -     -    17     -     -     -
 18  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    18     -    18     -     -     -     -     -     -     -     -     -     -
 19  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    19     -     -     -     -     -     -     -     -     -     -     -
 20  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    20     -     -     -     -     -     -     -     -
 21  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    21     -    21     -     -     -     -     -     -     -
 22  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    22     -    22     -     -     -     -     -     -
 23  |     -    23     -     -     -     -     -     -     -     -     -     -     -     -    23     -     -     -     -     -     -     -    23     -    23     -     -     -     -     -
 24  |     -     -     -     -     -    24     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    24     -    24     -     -     -     -
 25  |     -     -     -     -     -     -    25     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    25     -    25     -     -     -
 26  |     -     -     -     -     -     -     -     -    26     -     -     -     -     -     -     -     -    26     -     -     -     -     -     -     -    26     -    26     -     -
 27  |     -     -     -     -     -     -     -     -     -     -    27     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    27     -    27     -
 28  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    28     -    28
 29  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    29     -
================================================================================


L_0 (Apres iteration k=0)
================================================================================
  K |      0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 0  |      0      4      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 1  |      4      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞
 2  |      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 3  |      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 4  |      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 5  |      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞
 6  |      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞
 7  |      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 8  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞      ∞
 9  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      3      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 10  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞
 11  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 12  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 13  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      3      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 14  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞
 15  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 16  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 17  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      3      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      ∞      ∞      ∞
 18  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 19  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 20  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 21  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      3      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 22  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      3      ∞      ∞      ∞      ∞      ∞      ∞
 23  |      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      2      ∞      ∞      ∞      ∞      ∞
 24  |      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞
 25  |      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞
 26  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      3      ∞      ∞
 27  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      2      ∞
 28  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      3
 29  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0
================================================================================


P_0 (Apres iteration k=0)
================================================================================
  K |     0     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 0  |     -     0     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 1  |     1     -     1     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     1     -     -     -     -     -     -
 2  |     -     2     -     2     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 3  |     -     -     3     -     3     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 4  |     -     -     -     4     -     4     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 5  |     -     -     -     -     5     -     5     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     5     -     -     -     -     -
 6  |     -     -     -     -     -     6     -     6     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     6     -     -     -     -
 7  |     -     -     -     -     -     -     7     -     7     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 8  |     -     -     -     -     -     -     -     8     -     8     -     -     -     -     -     -     -     8     -     -     -     -     -     -     -     -     8     -     -     -
 9  |     -     -     -     -     -     -     -     -     9     -     9     -     -     -     -     -     -     9     -     -     -     -     -     -     -     -     -     -     -     -
 10  |     -     -     -     -     -     -     -     -     -    10     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    10     -     -
 11  |     -     -     -     -     -     -     -     -     -     -     -     -    11     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 12  |     -     -     -     -     -     -     -     -     -     -     -    12     -    12     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 13  |     -     -     -     -     -     -     -     -     -     -     -     -    13     -    13     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -
 14  |     -     -     -     -     -     -     -     -     -     -     -     -     -    14     -    14     -     -     -     -     -     -     -    14     -     -     -     -     -     -
 15  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -    15     -    15     -     -     -     -     -     -     -     -     -     -     -     -     -
 16  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    16     -    16     -     -     -     -     -     -     -     -     -     -     -     -
 17  |     -     -     -     -     -     -     -     -    17    17     -     -     -     -     -     -    17     -    17     -     -     -     -     -     -     -    17     -     -     -
 18  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    18     -    18     -     -     -     -     -     -     -     -     -     -
 19  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    19     -     -     -     -     -     -     -     -     -     -     -
 20  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    20     -     -     -     -     -     -     -     -
 21  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    21     -    21     -     -     -     -     -     -     -
 22  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    22     -    22     -     -     -     -     -     -
 23  |     -    23     -     -     -     -     -     -     -     -     -     -     -     -    23     -     -     -     -     -     -     -    23     -    23     -     -     -     -     -
 24  |     -     -     -     -     -    24     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    24     -    24     -     -     -     -
 25  |     -     -     -     -     -     -    25     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    25     -    25     -     -     -
 26  |     -     -     -     -     -     -     -     -    26     -     -     -     -     -     -     -     -    26     -     -     -     -     -     -     -    26     -    26     -     -
 27  |     -     -     -     -     -     -     -     -     -     -    27     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    27     -    27     -
 28  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    28     -    28
 29  |     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -     -    29     -
================================================================================


L_1 (Apres iteration k=1)
================================================================================
  K |      0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 0  |      0      4      6      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞     10      ∞      ∞      ∞      ∞      ∞      ∞
 1  |      4      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞
 2  |      6      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      8      ∞      ∞      ∞      ∞      ∞      ∞
 3  |      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 4  |      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 5  |      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞
 6  |      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞
 7  |      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 8  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞      ∞
 9  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      3      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 10  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      5      ∞      ∞
 11  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 12  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 13  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      3      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 14  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      6      ∞      ∞      ∞      ∞      ∞      ∞
 15  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 16  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞
 17  |      ∞      ∞      ∞      ∞      ∞      ∞      ∞      ∞      4      3      ∞      ∞      ∞      ∞      ∞      ∞      2      0      2      ∞      ∞      ∞      ∞      ∞      ∞      ∞      3      ∞      ∞      ∞
